repo,CommitCommentEvent,CreateEvent,DeleteEvent,ForkEvent,GollumEvent,IssueCommentEvent,IssuesEvent,MemberEvent,PublicEvent,PullRequestEvent,PullRequestReviewCommentEvent,PullRequestReviewEvent,PushEvent,ReleaseEvent,WatchEvent
rlczddl/awesome-3d-human-reconstruction,0.0,0.0,0.0,92.0,0.0,3.0,2.0,0.0,0.0,9.0,0.0,0.0,106.0,0.0,849.0
rmagatti/alternate-toggler,0.0,3.0,0.0,10.0,0.0,22.0,11.0,0.0,0.0,20.0,4.0,13.0,19.0,0.0,71.0
rmanguinho/clean-swift-app,0.0,3.0,1.0,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,55.0
rmikehodges/hideNsneak,0.0,4.0,3.0,31.0,0.0,3.0,6.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,157.0
rmohr/docker-activemq,0.0,0.0,0.0,76.0,0.0,51.0,33.0,0.0,0.0,25.0,3.0,0.0,3.0,0.0,74.0
rnabioco/clustifyr,6.0,43.0,55.0,12.0,3.0,112.0,194.0,0.0,0.0,134.0,7.0,0.0,636.0,3.0,99.0
rnapier/CurvyText,0.0,6.0,2.0,8.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,1.0,18.0,0.0,124.0
rnpm/rnpm,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0
robbert-vdh/nih-plug,1.0,34.0,27.0,173.0,0.0,309.0,166.0,0.0,0.0,114.0,24.0,24.0,1201.0,0.0,1646.0
robbiehanson/XcodeColors,0.0,0.0,0.0,13.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,118.0
robconery/moebius,0.0,8.0,6.0,12.0,0.0,37.0,12.0,1.0,0.0,23.0,0.0,1.0,35.0,1.0,131.0
robert/PySkyWiFi,0.0,2.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,889.0
robi56/awesome-bayesian-deep-learning,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0
robicch/jQueryGantt,1.0,1.0,0.0,351.0,0.0,87.0,72.0,0.0,0.0,7.0,0.0,0.0,9.0,1.0,629.0
robinhood-unofficial/pyrh,0.0,11.0,10.0,184.0,0.0,397.0,133.0,0.0,0.0,86.0,9.0,3.0,76.0,3.0,655.0
robocorp/rpaframework,6.0,1014.0,541.0,246.0,0.0,1322.0,936.0,3.0,0.0,1139.0,739.0,796.0,4165.0,4.0,1136.0
roboflow-ai/darknet,0.0,0.0,0.0,77.0,0.0,2.0,0.0,1.0,0.0,6.0,0.0,0.0,17.0,0.0,54.0
robot-learning-freiburg/LCDNet,0.0,0.0,0.0,24.0,0.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,172.0
robpike/filter,0.0,0.0,0.0,42.0,0.0,4.0,9.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,454.0
rocket-booster/rocket-booster,0.0,21.0,19.0,12.0,0.0,30.0,3.0,0.0,0.0,37.0,0.0,9.0,98.0,2.0,59.0
rocketgram/rocketgram,0.0,34.0,5.0,8.0,0.0,6.0,28.0,0.0,0.0,9.0,0.0,0.0,117.0,4.0,56.0
rocketlaunchr/go-pool,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19.0,0.0,55.0
rocketseat-education/ignite-reactjs-04-pizzashop-web,1.0,0.0,0.0,26.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,73.0
rocketseat-education/nlw-06-discover,0.0,1.0,1.0,309.0,0.0,11.0,9.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,261.0
rocketseat-education/nlw-unite-nodejs,0.0,1.0,0.0,181.0,0.0,3.0,1.0,0.0,1.0,8.0,0.0,0.0,3.0,0.0,155.0
rockeyben/Low-Light,0.0,0.0,0.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
roclark/sportsreference,0.0,310.0,326.0,63.0,0.0,644.0,235.0,0.0,0.0,627.0,36.0,7.0,684.0,7.0,163.0
rodartha/ColorPalette,0.0,5.0,3.0,39.0,0.0,3.0,2.0,0.0,0.0,11.0,0.0,0.0,7.0,0.0,319.0
roddyyaga/ocoi,0.0,4.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,140.0,0.0,66.0
rodgtr1/youtube-stats,0.0,18.0,1.0,301.0,0.0,5.0,2.0,0.0,0.0,31.0,0.0,0.0,1.0,0.0,54.0
rodri042/gba-link-connection,0.0,39.0,21.0,4.0,0.0,6.0,4.0,0.0,0.0,14.0,0.0,0.0,130.0,28.0,108.0
rodrigogama/awwwards-rebuilt-furrow,9.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,88.0
rodrigok87/INSTAGRAM-TOOLS,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,206.0
rodrigosimoes86/Exitlag-Crack-2023-free-Exitlag-Crack,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0
rodydavis/moor_shared,0.0,0.0,0.0,43.0,0.0,38.0,22.0,0.0,0.0,12.0,0.0,0.0,7.0,0.0,138.0
rogerc/file-stream-rotator,0.0,4.0,0.0,54.0,0.0,142.0,60.0,1.0,0.0,51.0,2.0,0.0,22.0,0.0,59.0
rohitrango/Image-Quilting-for-Texture-Synthesis,0.0,1.0,0.0,17.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,96.0
rojo-rbx/rbxlx-to-rojo,1.0,5.0,2.0,47.0,0.0,158.0,82.0,0.0,0.0,9.0,16.0,3.0,14.0,4.0,192.0
rokudev/scenegraph-master-sample,1.0,0.0,0.0,62.0,0.0,10.0,8.0,0.0,1.0,3.0,0.0,1.0,6.0,0.0,92.0
rom1504/dalle-service,0.0,0.0,0.0,15.0,0.0,32.0,6.0,0.0,1.0,14.0,3.0,6.0,26.0,0.0,51.0
romainguy/kotlin-explorer,1.0,45.0,10.0,25.0,0.0,70.0,31.0,0.0,0.0,98.0,110.0,150.0,173.0,37.0,743.0
roman807/Predicting-Stock-Market-Crashes,0.0,0.0,0.0,39.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0
romankurnovskii/BrewMate,0.0,198.0,155.0,28.0,0.0,122.0,3.0,0.0,0.0,292.0,0.0,0.0,189.0,32.0,158.0
romannurik/AndroidAssetStudio,1.0,0.0,0.0,534.0,0.0,96.0,89.0,0.0,0.0,17.0,0.0,0.0,19.0,0.0,1887.0
romanzaikin/OllyDbg-v1.10-With-Best-Plugins-And-Immunity-Debugger-theme-,0.0,0.0,0.0,42.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,80.0
romegiw/KenzoMW2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0
romegiw/KenzoPUBG-2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88.0
romegiw/KenzoSynapseX,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,85.0
romildoconegundes/didactic-lamp,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
romildoconegundes/fluffy-rotary-phone,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0
ronakganatra/awesome-developer-marketing,1.0,1.0,1.0,25.0,0.0,25.0,4.0,0.0,1.0,44.0,0.0,13.0,65.0,0.0,317.0
roobert/palette.nvim,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,0.0,21.0,0.0,61.0
roorooicebox812/roorooicebox812,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0
root-gg/plik,3.0,93.0,86.0,151.0,9.0,435.0,256.0,0.0,0.0,197.0,9.0,26.0,270.0,49.0,1163.0
roothide/Bootstrap,2.0,16.0,13.0,671.0,0.0,417.0,144.0,2.0,0.0,257.0,0.0,70.0,95.0,6.0,834.0
rootnroll/library,0.0,0.0,0.0,13.0,0.0,5.0,6.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,68.0
rootsecdev/ChromeOS,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,71.0
rootstrap/htmx-rails,0.0,13.0,2.0,5.0,0.0,9.0,7.0,1.0,0.0,22.0,45.0,59.0,49.0,0.0,109.0
rootstrap/ios-base,2.0,69.0,36.0,70.0,0.0,75.0,65.0,2.0,0.0,118.0,166.0,139.0,276.0,0.0,233.0
roozbehid/WasmWinforms,0.0,0.0,0.0,37.0,0.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0
ros-geographic-info/open_street_map,0.0,3.0,0.0,23.0,0.0,20.0,8.0,0.0,0.0,9.0,4.0,0.0,8.0,0.0,59.0
rosinality/ocr-pytorch,0.0,2.0,0.0,15.0,0.0,41.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,74.0
rossberg/hamlet,0.0,0.0,0.0,12.0,0.0,4.0,4.0,0.0,0.0,6.0,0.0,2.0,4.0,0.0,80.0
rossem/RedditStorage,1.0,0.0,0.0,7.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,104.0
rosskhanas/react-qr-code,0.0,134.0,213.0,81.0,0.0,207.0,119.0,0.0,0.0,210.0,7.0,11.0,158.0,1.0,641.0
roubachof/Maui.Skeleton,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,61.0
royorel/FFHQ-Aging-Dataset,0.0,0.0,0.0,29.0,0.0,87.0,28.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,257.0
rpandey1234/Covid19Tracker,0.0,5.0,1.0,30.0,0.0,7.0,6.0,0.0,0.0,5.0,0.0,0.0,10.0,4.0,71.0
rrwick/Unicycler,2.0,5.0,1.0,106.0,2.0,251.0,198.0,0.0,0.0,5.0,1.0,0.0,27.0,4.0,372.0
rs239/ablm,0.0,4.0,0.0,7.0,0.0,8.0,10.0,3.0,0.0,7.0,0.0,0.0,79.0,0.0,59.0
rsharankumar/Learn_Data_Science_in_100Days,0.0,1.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,78.0
rsinghlab/pyaging,0.0,48.0,22.0,4.0,0.0,12.0,5.0,0.0,1.0,1.0,0.0,0.0,145.0,34.0,74.0
rsoesemann/apex-domainbuilder,0.0,1.0,0.0,26.0,0.0,12.0,5.0,1.0,0.0,14.0,2.0,3.0,41.0,1.0,97.0
rstacruz/my_qmk_keymaps,0.0,9.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,575.0,0.0,74.0
rstacruz/vim-closer,0.0,0.0,0.0,34.0,0.0,62.0,28.0,1.0,0.0,21.0,0.0,1.0,12.0,0.0,284.0
rstudio/flexdashboard,1.0,57.0,43.0,165.0,0.0,553.0,344.0,6.0,0.0,115.0,88.0,93.0,255.0,5.0,495.0
rszamszur/fastapi-mvc,0.0,61.0,47.0,24.0,0.0,144.0,142.0,0.0,0.0,95.0,2.0,6.0,231.0,16.0,155.0
rtCamp/action-slack-notify,1.0,42.0,31.0,305.0,0.0,358.0,199.0,1.0,0.0,138.0,0.0,14.0,70.0,9.0,1235.0
rtavenar/tslearn,0.0,15.0,15.0,67.0,0.0,838.0,122.0,0.0,0.0,93.0,400.0,0.0,254.0,1.0,314.0
rte-design/ASTRA.ai,0.0,43.0,32.0,63.0,0.0,114.0,114.0,4.0,1.0,277.0,54.0,158.0,230.0,4.0,293.0
rtorr/vim-cheat-sheet,2.0,15.0,8.0,232.0,0.0,91.0,35.0,0.0,0.0,236.0,2.0,22.0,151.0,0.0,873.0
rtrussell/BBCSDL,1.0,1.0,1.0,39.0,0.0,264.0,58.0,0.0,0.0,19.0,0.0,0.0,87.0,0.0,198.0
rttrorg/rttr,0.0,0.0,0.0,363.0,0.0,115.0,140.0,0.0,0.0,34.0,4.0,3.0,7.0,0.0,2309.0
ruanpabloCSS/Co1nb3s,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,143.0
ruben3d/retroflightsim,12.0,2.0,0.0,6.0,0.0,8.0,28.0,0.0,0.0,2.0,0.0,1.0,75.0,0.0,118.0
ruby-china/How-To-Ask-Questions-The-Smart-Way,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0
ruby/uri,1.0,59.0,41.0,49.0,0.0,137.0,47.0,0.0,1.0,176.0,60.0,81.0,130.0,12.0,79.0
ruckage/es-theme-snes-mini,0.0,0.0,0.0,38.0,0.0,47.0,11.0,0.0,0.0,17.0,0.0,1.0,0.0,0.0,55.0
rudderbucky/shellcore,3.0,47.0,16.0,34.0,13.0,289.0,111.0,2.0,0.0,314.0,21.0,27.0,1930.0,29.0,72.0
rude1882/brownc2,0.0,1.0,0.0,37.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,75.0
ruesandora/Sonaric,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,6.0,0.0,63.0
ruesandora/gitopia,1.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,7.0,0.0,93.0
ruidoc/jueblog-combat,0.0,1.0,0.0,18.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,9.0,0.0,105.0
runtipi/runtipi,2.0,864.0,698.0,106.0,0.0,1536.0,307.0,4.0,0.0,1445.0,1040.0,724.0,2279.0,157.0,1439.0
runwayml/learn,0.0,37.0,26.0,20.0,0.0,12.0,4.0,0.0,0.0,71.0,65.0,13.0,157.0,0.0,122.0
rupaai/interview-preparation-faang,0.0,2.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,67.0
ruped24/tor_ip_switcher,1.0,1.0,0.0,50.0,80.0,13.0,14.0,0.0,0.0,2.0,0.0,0.0,45.0,1.0,185.0
ruqizhang/csgmcmc,0.0,0.0,0.0,21.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,81.0
rust-cli/termtree,0.0,32.0,25.0,6.0,0.0,15.0,4.0,0.0,0.0,63.0,1.0,1.0,65.0,0.0,64.0
rust-embedded-community/usb-device,0.0,14.0,10.0,36.0,0.0,225.0,40.0,0.0,0.0,95.0,88.0,132.0,65.0,4.0,215.0
rust-gamedev/ecs_bench_suite,0.0,3.0,2.0,28.0,0.0,43.0,17.0,5.0,0.0,29.0,16.0,31.0,14.0,0.0,68.0
rustls/webpki,1.0,238.0,215.0,46.0,0.0,818.0,91.0,2.0,0.0,413.0,843.0,1014.0,361.0,22.0,90.0
rustwasm/gloo,3.0,129.0,111.0,151.0,0.0,775.0,180.0,3.0,0.0,477.0,391.0,315.0,228.0,7.0,1347.0
rutikwankhade/CoverView,54.0,2.0,0.0,155.0,0.0,49.0,30.0,0.0,0.0,23.0,4.0,13.0,62.0,0.0,910.0
rvalieris/conda-tree,0.0,11.0,4.0,10.0,0.0,36.0,16.0,0.0,0.0,12.0,0.0,0.0,14.0,9.0,83.0
rwaltzsoftware-org/coffee-supplychain-ethereum,0.0,2.0,0.0,46.0,0.0,16.0,11.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,101.0
rwasm/vite-plugin-rsw,0.0,0.0,0.0,3.0,0.0,22.0,18.0,0.0,0.0,2.0,0.0,2.0,14.0,0.0,175.0
rwieruch/node-express-postgresql-server,0.0,5.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,15.0,0.0,97.0
rwieruch/node-express-server-rest-api,0.0,10.0,3.0,158.0,0.0,3.0,5.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,121.0
rwynn/gtm,0.0,20.0,0.0,13.0,0.0,44.0,13.0,0.0,0.0,4.0,0.0,0.0,33.0,19.0,86.0
rxyhn/AestheticStuff,0.0,2.0,0.0,11.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,101.0
ryanb/ruby-warrior,0.0,3.0,0.0,101.0,1.0,6.0,2.0,0.0,0.0,27.0,0.0,2.0,14.0,0.0,412.0
ryansch/docker-unifi-rpi,1.0,124.0,10.0,35.0,26.0,300.0,115.0,0.0,0.0,20.0,0.0,2.0,204.0,0.0,234.0
ryanwiemer/gatsby-starter-gcn,2.0,11.0,5.0,101.0,0.0,80.0,54.0,0.0,0.0,16.0,0.0,0.0,61.0,6.0,243.0
rybakit/msgpack.php,0.0,21.0,11.0,12.0,0.0,17.0,8.0,0.0,0.0,13.0,0.0,0.0,108.0,6.0,133.0
rythmaryan/Nine_Months_Placement_Roadmap,0.0,2.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,60.0
rzashakeri/beautify-github-profile,1.0,5.0,0.0,736.0,0.0,52.0,36.0,1.0,0.0,74.0,0.0,0.0,106.0,0.0,10971.0
s-gupta/rcnn-depth,0.0,0.0,0.0,21.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.0
s-tip/stip-common,0.0,28.0,20.0,13.0,84.0,99.0,64.0,4.0,0.0,163.0,11.0,66.0,117.0,10.0,58.0
s-unscrupulous/idea_seat,0.0,2.0,0.0,100.0,0.0,13.0,22.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,543.0
s10l/deye-logger-at-cmd,0.0,5.0,1.0,10.0,0.0,42.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,85.0
s1s1ty/py-jsonq,0.0,0.0,0.0,20.0,0.0,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,85.0
s4vitar/spoofMe,0.0,0.0,0.0,38.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,149.0
s7safe/Rad-Team-tools,0.0,0.0,0.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,101.0
s974534426/easytorch,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0
s9e/TextFormatter,5.0,87.0,18.0,30.0,0.0,359.0,177.0,0.0,0.0,22.0,0.0,2.0,835.0,56.0,91.0
sDevPrem/run-track,0.0,13.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,3.0,31.0,0.0,53.0
sTAX39/FiveM-Rampage-L,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,83.0
sa25635/Evon-executor,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,283.0
sa3sa3-88/NcCrack-Shatterline-HACK-AimBot-ESP-More,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.0
saahiluppal/catr,0.0,3.0,0.0,69.0,0.0,110.0,37.0,0.0,0.0,5.0,0.0,0.0,23.0,2.0,271.0
saasform/saasform,0.0,209.0,135.0,39.0,0.0,188.0,161.0,2.0,0.0,321.0,31.0,41.0,368.0,21.0,277.0
sabarim/3DC-Seg,0.0,4.0,4.0,13.0,0.0,22.0,31.0,0.0,1.0,9.0,0.0,0.0,13.0,0.0,63.0
sadnessOjisan/blog.ojisan.io,132.0,288.0,257.0,28.0,0.0,219.0,80.0,0.0,1.0,537.0,0.0,9.0,1695.0,34.0,67.0
safe-graph/DGFraud-TF2,0.0,2.0,1.0,35.0,0.0,12.0,18.0,0.0,1.0,4.0,0.0,0.0,20.0,1.0,122.0
safe6Sec/bypassWAF,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,75.0
sagemathinc/cowasm,0.0,7.0,0.0,16.0,0.0,70.0,38.0,0.0,0.0,6.0,0.0,0.0,355.0,0.0,405.0
saghul/pythonz,0.0,17.0,16.0,11.0,0.0,32.0,17.0,1.0,0.0,53.0,3.0,0.0,29.0,0.0,86.0
sagi/workers-kv,0.0,18.0,16.0,3.0,0.0,8.0,4.0,0.0,1.0,36.0,0.0,0.0,36.0,0.0,52.0
sagiodev/stable-video-diffusion-img2vid,0.0,0.0,0.0,15.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,122.0
sahajrajmalla/greatapi,0.0,9.0,4.0,8.0,0.0,1.0,1.0,0.0,1.0,16.0,0.0,1.0,71.0,0.0,79.0
saheerk/Ekzo-Cheat-for-Valorant-Aimbot-ESP-2023,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,325.0
sahfiq4141/KMS-Auto-Windows-and-Office-Activator,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,401.0
saic-mdal/deep-landscape,0.0,3.0,0.0,23.0,0.0,11.0,9.0,2.0,0.0,9.0,0.0,0.0,13.0,0.0,108.0
saif-mahmud/self-attention-HAR,0.0,2.0,2.0,13.0,0.0,10.0,9.0,0.0,1.0,2.0,0.0,0.0,35.0,1.0,58.0
saifaustcse/dotnet-developer-roadmap,0.0,0.0,0.0,110.0,0.0,6.0,9.0,0.0,0.0,2.0,0.0,0.0,10.0,0.0,823.0
sail-sg/Consistent3D,0.0,0.0,0.0,0.0,0.0,8.0,9.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,68.0
sail-sg/sewformer,0.0,2.0,0.0,15.0,0.0,28.0,27.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,135.0
sailay1996/PrintNightmare-LPE,0.0,2.0,0.0,27.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,71.0
sailay1996/awesome_windows_logical_bugs,0.0,2.0,0.0,84.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,200.0,0.0,588.0
sailay1996/cve-2020-1337-poc,0.0,2.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,178.0
saimj7/People-Counting-in-Real-Time,0.0,0.0,0.0,279.0,0.0,211.0,126.0,0.0,1.0,23.0,0.0,0.0,24.0,0.0,537.0
sainnhe/caj2pdf-qt,0.0,10.0,4.0,105.0,0.0,60.0,29.0,0.0,1.0,2.0,0.0,0.0,188.0,7.0,1305.0
sainsburys-tech/next-logger,0.0,42.0,36.0,4.0,0.0,89.0,20.0,0.0,0.0,84.0,2.0,5.0,22.0,4.0,73.0
saint11/Saint11Tutorials,0.0,2.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,295.0
sakalx/react-glitch-effect,0.0,37.0,36.0,8.0,0.0,13.0,9.0,0.0,0.0,76.0,0.0,0.0,81.0,0.0,54.0
sakhnik/nvim-gdb,3.0,27.0,28.0,32.0,0.0,452.0,178.0,0.0,0.0,82.0,37.0,36.0,1012.0,0.0,610.0
sakiyamaK/DeclarativeUIKit,0.0,132.0,71.0,4.0,0.0,34.0,104.0,0.0,0.0,148.0,2.0,8.0,259.0,84.0,92.0
sakshamhere/Automated-Attendance-System-By-Real-Time-Face-Reccognition,0.0,2.0,0.0,96.0,0.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,105.0
sakura-ryoko/malilib,0.0,98.0,86.0,20.0,0.0,14.0,4.0,1.0,0.0,23.0,0.0,0.0,463.0,45.0,314.0
salesforce-marketingcloud/blocksdk,0.0,3.0,1.0,45.0,0.0,5.0,4.0,2.0,0.0,9.0,0.0,1.0,5.0,1.0,54.0
salesforce/craft,0.0,5.0,2.0,12.0,0.0,15.0,4.0,1.0,1.0,14.0,0.0,1.0,16.0,0.0,101.0
salesforce/densecap,0.0,1.0,0.0,55.0,0.0,127.0,71.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,174.0
salesforce/formula-engine,0.0,158.0,72.0,29.0,0.0,61.0,5.0,11.0,1.0,239.0,124.0,172.0,331.0,55.0,52.0
sally20921/ConSSL,0.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,34.0,1.0,89.0
salmannotkhan/typing-test,1.0,3.0,1.0,74.0,0.0,113.0,15.0,0.0,0.0,57.0,3.0,20.0,87.0,0.0,196.0
salmanytofficial/XLICON-V2-MD,2.0,0.0,0.0,1458.0,0.0,21.0,3.0,6.0,1.0,77.0,0.0,0.0,353.0,0.0,332.0
saltysimulations/salty-747,39.0,84.0,29.0,151.0,0.0,859.0,362.0,2.0,0.0,484.0,62.0,104.0,479.0,23.0,916.0
sam-cox/pytides,0.0,0.0,0.0,54.0,0.0,17.0,8.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,102.0
samay825/W0rm-Gpt,0.0,3.0,1.0,54.0,0.0,18.0,33.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,187.0
sambarnes/fullstack-starknet,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,78.0
samdenty/console-feed,0.0,29.0,8.0,100.0,0.0,153.0,81.0,1.0,0.0,91.0,2.0,8.0,74.0,0.0,521.0
sameersbn/docker-browser-box,0.0,0.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0
samesies/barber-jekyll,0.0,17.0,3.0,638.0,0.0,31.0,22.0,0.0,0.0,49.0,1.0,0.0,4.0,0.0,226.0
samim23/DeepDreamAnim,0.0,0.0,0.0,18.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0
samirthapaliya/Memory-Hack-Free-Cheat-Download-2023-Free-Download,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,122.0
saml-idp/saml_idp,0.0,28.0,12.0,81.0,6.0,260.0,67.0,2.0,0.0,149.0,61.0,97.0,109.0,0.0,138.0
sammccord/perge,0.0,8.0,1.0,4.0,0.0,5.0,5.0,0.0,0.0,9.0,0.0,0.0,18.0,2.0,61.0
sammie59schillermpj/Exitlag,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,116.0
sammy-suyama/BayesBook,0.0,1.0,0.0,22.0,0.0,14.0,13.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,86.0
samsledje/ConPLex,0.0,28.0,14.0,23.0,0.0,34.0,25.0,0.0,0.0,42.0,3.0,3.0,78.0,11.0,116.0
samueldr/wip-pinebook-pro,0.0,5.0,1.0,23.0,0.0,252.0,47.0,0.0,0.0,21.0,19.0,5.0,51.0,0.0,75.0
samuelindraw/DayZ-hck-2024,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,96.0
samuelstroschein/bromb,0.0,4.0,1.0,9.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,29.0,2.0,62.0
