repo_id,repo_name,n_stars,n_stars_latest,n_stars_low_activity,p_stars_low_activity,n_stars_clustered,p_stars_clustered,p_stars_fake,active_days,tags,description
R_kgDOKHfAEQ,azkadev/stable_diffusion,283.0,332.0,0.0,0.0,132.0,0.4664310954063604,0.4664310954063604,366.0,"['android', 'dart', 'flutter', 'linux', 'macos', 'windows']",Wip Stable Diffusion Dart
R_kgDOLABu6g,UlionTse/mlgb,397.0,443.0,0.0,0.0,184.0,0.4634760705289673,0.4634760705289673,273.0,"['ctr-prediction', 'deep-learning', 'machine-learning', 'recommender-system', 'autoint', 'dcn', 'deepfm', 'din', 'dssm', 'esmm', 'fibinet', 'mind', 'mmoe', 'ple', 'pnn', 'edcn', 'masknet', 'pepnet', 'xdeepfm', 'dsin']",MLGB is a library that includes many models of CTR Prediction & Recommender System by TensorFlow & PyTorch. MLGB是一个包含50+点击率预估和推荐系统深度模型的、通过TensorFlow和PyTorch撰写的库。
R_kgDOHmjncg,qi4L/JYso,1082.0,1366.0,0.0,0.0,501.0,0.4630314232902033,0.4630314232902033,439.0,"['java', 'attack', 'jndi-injection', 'web-security', 'mem-shell', 'middleware-echo', 'jndi', 'ldap', 'rmi', 'gadget', 'ysoserial']", JNDIExploit or a ysoserial.
R_kgDOI7J7XQ,azkadev/tgs,284.0,333.0,0.0,0.0,131.0,0.4612676056338028,0.4612676056338028,555.0,"['animation', 'bodymovin', 'dart', 'sticker', 'telegram', 'tgs', 'lottie', 'rive']",Telegram Animation Sticker
R_kgDOLdnkkw,TommySanKay/tommysankay-DEX-Triangular-Arbitrage-Bot-V4,115.0,10.0,0.0,0.0,53.0,0.4608695652173913,0.4608695652173913,205.0,"['blockchain', 'cryptocurrency', 'dapp', 'defi', 'ganache']","Our open-source JavaScript bot performs Triangular Arbitrage on DEX's, allowing you to maximize your profits. Easy to use and effective, start trading better."
R_kgDOLDbUww,OpenInterpreter/01,4359.0,4799.0,0.0,0.0,2008.0,0.46065611378756594,0.46065611378756594,203.0,[],"The #1 open-source voice interface for desktop, mobile, and ESP32 chips."
R_kgDOLD92hA,OpenCSGs/CSGHub,2408.0,2883.0,0.0,0.0,1105.0,0.4588870431893688,0.4588870431893688,246.0,"['ai', 'huggingface', 'llm', 'management-system', 'models', 'platform', 'datasets']","CSGHub is an open-source large model platform just like on-premise version of Hugging Face. You can easily manage models and datasets, deploy model applications and setup model finetune or inference jobs with user interface. CSGHub also provides Python SDK with full compatibility of hf sdk. Join us together to build a safer and more open platform⭐️"
R_kgDOLH-ygg,OpenGithubs/github-monthly-rank,218.0,225.0,0.0,0.0,100.0,0.45871559633027525,0.45871559633027525,253.0,"['github', 'monthly', 'trending']","Github开源项目:每月📈飙升榜 top30,每月1号早上8点更新"
R_kgDOG6pxQA,azkadev/apps-script-lib,270.0,334.0,0.0,0.0,123.0,0.45555555555555555,0.45555555555555555,900.0,"['apps-script-lib', 'google-apps-script', 'apps-script']",
R_kgDOL2L9IQ,fl1906/music-city,172.0,179.0,0.0,0.0,78.0,0.45348837209302323,0.45348837209302323,150.0,"['spring-boot', 'uniapp', 'wechat-app']",电音组队交友小程序
R_kgDOLdPiHg,developersdigest/llm-answer-engine,4104.0,4382.0,0.0,0.0,1848.0,0.4502923976608187,0.4502923976608187,209.0,[],"Build a Perplexity-Inspired Answer Engine Using Next.js, Groq, Llama-3, Langchain, OpenAI, Upstash, Brave & Serper"
R_kgDOMFRgjA,AlteredSecurity/Disable-TamperProtection,149.0,172.0,0.0,0.0,67.0,0.44966442953020136,0.44966442953020136,117.0,[],A POC to disable TamperProtection and other Defender / MDE components
R_kgDOIe804A,azkadev/speed_code_flutter,286.0,331.0,0.0,0.0,128.0,0.44755244755244755,0.44755244755244755,632.0,"['flutter', 'flutter-video', 'speed-code', 'video']",Speed Code flutter experiment flutter widget to video
R_kgDOISTC_Q,azkadev/tcpsocket_dart,286.0,332.0,0.0,0.0,128.0,0.44755244755244755,0.44755244755244755,663.0,"['chat', 'dart', 'realtime', 'socket', 'tcp']",Tcp Socket Client dan server auto reconnect menggunakan bahasa code dart vm 
R_kgDOIZLXTQ,azkadev/specta,284.0,332.0,0.0,0.0,126.0,0.44366197183098594,0.44366197183098594,647.0,"['application', 'awesome', 'azkadev', 'cross-platform', 'dart', 'flutter', 'open-source', 'specta', 'android', 'ios', 'linux', 'macos', 'web', 'website', 'windows', 'awesome-app', 'awesome-flutter', 'galaxeus', 'awesome-dart']",Specta Open source app and ecosystem untuk edukasi + portofolio saya:V
R_kgDOLF3ddQ,azkadev/jasa_developer,273.0,331.0,0.0,0.0,121.0,0.4432234432234432,0.4432234432234432,212.0,"['developer', 'indonesia', 'jasa']",Jasa Developer Dart & Flutter (App - Web - Backend - api - database - bot - userbot - ai - automation)
R_kgDOLNeOuA,liberu-genealogy/genealogy-laravel,306.0,117.0,0.0,0.0,135.0,0.4411764705882353,0.4411764705882353,355.0,"['docker', 'filament', 'filamentphp', 'genealogy', 'genealogy-application', 'livewire', 'livewire3', 'mysql', 'php', 'php8', 'php83', 'family-tree', 'familytree']","Full genealogy application using Laravel 11, PHP 8.3, Filament 3.2 and Livewire 3.5"
R_kgDOLOBwjQ,limuloo/MIGC,393.0,498.0,0.0,0.0,173.0,0.4402035623409669,0.4402035623409669,234.0,"['aigc', 'cvpr2024', 'stable-diffusion', 'text-to-image', 'computer-vision', 'cvpr']","[CVPR 2024 Highlight] ""MIGC: Multi-Instance Generation Controller for Text-to-Image Synthesis"" (Official Implementation)"
R_kgDOLpQZ1g,utnet-org/utility,348.0,34.0,0.0,0.0,153.0,0.4396551724137931,0.4396551724137931,365.0,"['ai', 'vrf', 'web3']",utility blockchain node that drives web3 applications
R_kgDOKpyOeg,kaidadnd/Revolt,278.0,42.0,0.0,0.0,122.0,0.43884892086330934,0.43884892086330934,280.0,"['edgenuity', 'edgenuity-answers', 'edgenuity-assignment-unlocker', 'edgenuity-bot', 'edgenuity-hack', 'edgenuity-hacks', 'edgybot', 'edgenuity-auto-answer', 'edgenuity-script', 'edgenuity-afk', 'edgenuity-assignment-bot', 'edgenuity-auto-answers', 'edgenuity-tweaks', 'edgenuity-video-skipper', 'edgenuity-video-watcher', 'revoltedge']",Revolt is an Edgenuity Script That does your work for you! Revolt is #1 source for Edgenuity answers . Get 100% Scores on all activities and Skip Videos! Revolt is the Best Edgenuity script & hack / Bot
R_kgDOGfXsPg,azkadev/lego,284.0,335.0,0.0,0.0,123.0,0.43309859154929575,0.43309859154929575,983.0,"['dart', 'lego', 'azkadev', 'library', 'dart-library']",library dart for flutter build app like lego
R_kgDOJHzQAg,azkadev/webview_universal,298.0,343.0,0.0,0.0,129.0,0.43288590604026844,0.43288590604026844,525.0,"['android', 'flutter', 'ios', 'linux', 'macos', 'web', 'webview', 'windows']",Webview Flutter Cross platform
R_kgDOJ_13WA,azkadev/neofetch,273.0,331.0,0.0,0.0,118.0,0.43223443223443225,0.43223443223443225,370.0,[],
R_kgDOK87pTg,azkadev/emulator,271.0,333.0,0.0,0.0,117.0,0.4317343173431734,0.4317343173431734,220.0,[],
R_kgDOGNpN9w,dingodb/dingo,1461.0,1548.0,0.0,0.0,630.0,0.43121149897330596,0.43121149897330596,1079.0,"['serving', 'embedding-store', 'vector-database', 'mysql-compatibility', 'embedding-search', 'key-value-distributed-store', 'vector-ocean', 'unified-sql', 'structured-data', 'unstructured-data', 'real-time-semantic-search']","A multi-modal vector database that supports upserts and vector queries using unified SQL (MySQL-Compatible) on structured and unstructured data, while meeting the requirements of high concurrency and ultra-low latency."
R_kgDOK6wChA,shenjingwaa/relax,133.0,131.0,0.0,0.0,57.0,0.42857142857142855,0.42857142857142855,285.0,[],对API接口中的CRUD场景进行了丰富的封装，大幅减少开发人员在这方面的编码工作。
R_kgDOHfkVVw,xszyou/Fay,1792.0,8686.0,0.0,0.0,767.0,0.42801339285714285,0.42801339285714285,247.0,"['ai', 'python', 'douyin', 'ue4']","Fay is an open-source digital human framework integrating language models and digital characters. It offers retail, assistant, and agent versions for diverse applications like virtual shopping guides, broadcasters, assistants, waiters, teachers, and voice or text-based mobile assistants."
R_kgDOKnrbjQ,codefuse-ai/CodeFuse-ModelCache,656.0,705.0,0.0,0.0,280.0,0.4268292682926829,0.4268292682926829,207.0,"['llm', 'semantic-cache']",A LLM semantic caching system aiming to enhance user experience by reducing response time via cached query-result pairs.
R_kgDOLTnwiQ,Nanomoa/CozeDiscord,150.0,149.0,0.0,0.0,64.0,0.4266666666666667,0.4266666666666667,216.0,[],A way to use chatgpt4 for free by proxying DiscordBot to talk to CozeBot.
R_kgDOMEl31g,LazyAGI/LazyLLM,837.0,871.0,0.0,0.0,357.0,0.4265232974910394,0.4265232974910394,117.0,"['llms', 'ai-agent', 'deep-learning', 'langchain', 'llamaindex', 'rag', 'agents', 'data', 'finetuning', 'framework', 'llm', 'documentation-tool', 'knowlege-graph', 'lazyllm']",Easiest and laziest way for  building multi-agent LLMs applications.
R_kgDOLb8CWw,fofr/cog-face-to-many,1302.0,1253.0,555.0,0.42626728110599077,0.0,0.0,0.42626728110599077,211.0,"['ai', 'cog', 'comfyui', 'generative-ai', 'replicate', 'text-to-image']","Turn any face into a video game character, pixel art, claymation, 3D or toy"
MDEwOlJlcG9zaXRvcnkyNTQzMTA2MDE=,matter-labs/zksync-lite-docs,414.0,777.0,0.0,0.0,176.0,0.4251207729468599,0.4251207729468599,266.0,"['zksync', 'ethereum', 'docs', 'lite']",zkSync Lite documentation
R_kgDOKGThWg,Pointcept/GPT4Point,193.0,293.0,0.0,0.0,82.0,0.42487046632124353,0.42487046632124353,294.0,"['3d-generation', 'llm', 'multimodal-learning']",[CVPR'24 Highlight] GPT4Point: A Unified Framework for Point-Language Understanding and Generation.
R_kgDOLdVHRg,3DAgentWorld/Toolkit-for-Prompt-Compression,224.0,241.0,0.0,0.0,95.0,0.42410714285714285,0.42410714285714285,202.0,[],Toolkit for Prompt Compression
R_kgDOJawk_A,azkadev/onnxruntime.cpp,265.0,332.0,0.0,0.0,112.0,0.4226415094339623,0.4226415094339623,194.0,[],
R_kgDOLE9xOw,herche-jane/IntelliScraper,254.0,266.0,0.0,0.0,107.0,0.421259842519685,0.421259842519685,249.0,[],"IntelliScraper: An advanced, intelligent web scraping tool leveraging BeautifulSoup and machine learning for efficient data extraction and analysis."
R_kgDOLDDhJA,OpenGithubs/github-daily-rank,247.0,270.0,0.0,0.0,104.0,0.42105263157894735,0.42105263157894735,256.0,"['github-rank', 'rank', 'trends', 'daily', 'github']","Github开源项目:每天📈飙升榜 top10,每天早上8:30更新"
R_kgDOK-q4rA,azkadev/whatsapp,328.0,338.0,0.0,0.0,137.0,0.4176829268292683,0.4176829268292683,283.0,"['baileys', 'whatsapp', 'whatsapp-api', 'whatsapp-bot', 'whatsapp-client', 'android', 'dart', 'flutter', 'ios', 'linux', 'macos', 'web', 'windows']",Whatsapp Client Tidak Resmi Untuk DART & FLUTTER (hanya support desktop only)
R_kgDOJ6y8OQ,sunkafei/xcpc-algorithm-templates,425.0,465.0,0.0,0.0,177.0,0.4164705882352941,0.4164705882352941,445.0,"['acm', 'algorithms', 'ccpc', 'icpc', 'templates', 'xcpc', 'noi', 'noip', 'ccpc-acm-icpc']",XCPC/ICPC/CCPC 算法模板
R_kgDOJgeVyA,xames3/learn,238.0,11.0,0.0,0.0,99.0,0.41596638655462187,0.41596638655462187,513.0,"['ai', 'artificial-intelligence', 'artificial-neural-networks', 'documentation', 'learning-by-doing', 'machine-learning', 'machine-learning-algorithms', 'mathematics', 'neural-networks', 'python', 'sphinx', 'tutorial-sourcecode', 'giscus', 'learn', 'pydata-sphinx-theme']","Learning the Essence of AI, Research and Notations"
R_kgDOGjo03A,baimingxuan/vue3-admin-design,371.0,346.0,0.0,0.0,154.0,0.41509433962264153,0.41509433962264153,1017.0,"['ant-design', 'less', 'typescript', 'vite', 'vue3', 'pinia', 'tsx', 'vue-router4']",基于Vue3、Pinia、Antd5、Vite5、和Typescript的中后台管理系统
R_kgDOLJcfEg,passivestar/godot-minimal-theme,1424.0,1538.0,0.0,0.0,590.0,0.4143258426966292,0.4143258426966292,251.0,"['godot', 'godot-engine', 'game-engine', 'gamedev']",Godot Minimal Editor Theme
R_kgDOLxFnDw,FoundationVision/Groma,508.0,547.0,0.0,0.0,210.0,0.41338582677165353,0.41338582677165353,163.0,"['grounding', 'llm', 'mllm', 'large-language-models', 'foundation-models', 'llama', 'llama2', 'multimodal', 'vision-language-model']",[ECCV2024] Grounded Multimodal Large Language Model with Localized Visual Tokenization
R_kgDOLhaMJA,fudan-generative-vision/champ,3182.0,3518.0,0.0,0.0,1312.0,0.41231929604022627,0.41231929604022627,199.0,"['human-animation', 'video-generation', 'image-animatioln']",Champ: Controllable and Consistent Human Image Animation with 3D Parametric Guidance
MDEwOlJlcG9zaXRvcnk3NzI1NDIzNg==,holochain/holochain-proto,170.0,878.0,0.0,0.0,70.0,0.4117647058823529,0.4117647058823529,1728.0,"['blockchain', 'chain', 'golang', 'distributed', 'dht', 'ceptr']","Holographic storage for distributed applications -- a validating monotonic DHT ""backed"" by authoritative hashchains for data provenance (a Ceptr sub-project)"
R_kgDOGZqPBQ,azkadev/youtube,319.0,334.0,0.0,0.0,131.0,0.4106583072100313,0.4106583072100313,1001.0,"['azkadev', 'youtube', 'youtube-project', 'youtube-tutorial', 'tutorial', 'learn', 'belajar', 'indonesia']",repository untuk melihat project youtube saya azkadev gibran alazka
R_kgDOGcRQMQ,mewzax/Discord-RPC-Selfbot,232.0,114.0,95.0,0.40948275862068967,0.0,0.0,0.40948275862068967,711.0,"['discord-js', 'discord-rpc', 'discord-selfbot', 'discordrpcgenerator', 'twitch-rpc', 'spotify-rpc', 'replit', '24hour']","The Perfect Discord RPC | Spotify, Twitch, Game status | FULLY CUSTOMIZABLE | Better than other RPC because no need to have Discord running in background | Free Hosting on replit.com 24h/7"
MDEwOlJlcG9zaXRvcnkzMzIwMDExMTY=,pengweizhong/dynamic-sql,184.0,174.0,0.0,0.0,74.0,0.40217391304347827,0.40217391304347827,1331.0,"['java', 'mysql', 'oracle']",单表动态增删改查SQL
R_kgDOMIG8Tg,0xEr3bus/RdpStrike,207.0,224.0,0.0,0.0,83.0,0.40096618357487923,0.40096618357487923,92.0,[],Positional Independent Code to extract clear text password from mstsc.exe using API Hooking via HWBP.
MDEwOlJlcG9zaXRvcnkxNzQ1MTA4NTA=,Joystream/joystream,1677.0,1424.0,672.0,0.4007155635062612,0.0,0.0,0.4007155635062612,1913.0,"['joystream', 'substrate', 'rust', 'blockchain', 'cryptocurrency', 'typescript']",Joystream Monorepo
R_kgDOLyNvGg,facebookresearch/vggsfm,809.0,867.0,0.0,0.0,323.0,0.3992583436341162,0.3992583436341162,161.0,[],VGGSfM: Visual Geometry Grounded Deep Structure From Motion
R_kgDOLHuTBA,smartyfh/LLM-Uncertainty-Bench,191.0,201.0,0.0,0.0,75.0,0.39267015706806285,0.39267015706806285,253.0,[],Benchmarking LLMs via Uncertainty Quantification
R_kgDOKxOnXg,uuu555552/ptocode,301.0,245.0,0.0,0.0,118.0,0.3920265780730897,0.3920265780730897,178.0,"['chatgpt', 'dall-e-3', 'gpt-4-vision-preview', 'gpt4', 'gpt4-vision-preview', 'free']","Put in the picture and convert it to clean HTML/Tailwind/JS code；支持代理中转；free-gpt4apikey;放入图片并将其转换为干净的 HTML/Tailwind/JS 代码,视觉识别，免费使用，图片转页面.;screenshot-to-code"
R_kgDOJBv97g,hoorayman/popple,299.0,335.0,0.0,0.0,116.0,0.3879598662207358,0.3879598662207358,584.0,[],"Popple is a distributed, highly available, general-purpose key/value database based on the Raft protocol."
R_kgDOLlJhbw,TMElyralab/MuseV,1996.0,2199.0,0.0,0.0,767.0,0.3842685370741483,0.3842685370741483,187.0,"['diffusion', 'human-video-generation', 'image2video', 'video-generation', 'infinite-length', 'musev']",MuseV: Infinite-length and High Fidelity Virtual Human Video Generation with Visual Conditioned Parallel Denoising
MDEwOlJlcG9zaXRvcnkzMDgxNjg0NzQ=,chinapandaman/PyPDFForm,405.0,393.0,0.0,0.0,154.0,0.3802469135802469,0.3802469135802469,1432.0,"['python', 'python-library', 'pdf-forms', 'pdf', 'pdf-document', 'pdf-files', 'pdf-generation', 'pdf-merge', 'pdf-merger', 'python-package', 'python-programming', 'python-project', 'python3']",:fire: The Python library for PDF forms.
MDEwOlJlcG9zaXRvcnkzNjA4ODgyNjI=,oxylabs/Python-Web-Scraping-Tutorial,308.0,267.0,0.0,0.0,117.0,0.37987012987012986,0.37987012987012986,1258.0,"['python', 'crawler', 'scraping', 'webscraping', 'web-scraping', 'github-python', 'amazon-scraper-python', 'python-projects', 'scraper-python', 'json-database-python', 'web-scraping-api', 'python-web-crawler', 'python-web-scraper', 'web-crawler-python', 'web-scraping-python']","In this Python Web Scraping Tutorial, we will outline everything needed to get started with web scraping. We will begin with simple examples and move on to relatively more complex."
R_kgDOLDUjzg,Diatessaron/finder,566.0,407.0,215.0,0.37985865724381623,0.0,0.0,0.37985865724381623,265.0,[],*Tinder for films*
R_kgDOGZxmsg,azkadev/flutter_templates,304.0,346.0,0.0,0.0,115.0,0.3782894736842105,0.3782894736842105,1002.0,"['flutter-templates', 'flutter-examples', 'flutter-ui', 'dart', 'flutter', 'flutter-demo', 'flutter-apps']",free template opensource with minimal depends library flutter & dart
R_kgDOLKOQ4g,xrli-U/MuSc,258.0,254.0,0.0,0.0,97.0,0.375968992248062,0.375968992248062,253.0,[],"This is an official PyTorch implementation for ""MuSc : Zero-Shot Industrial Anomaly Classification and Segmentation with Mutual Scoring of the Unlabeled Images"" (MuSc ICLR2024)."
R_kgDOL61vXg,adysec/ARL,399.0,357.0,0.0,0.0,150.0,0.37593984962406013,0.37593984962406013,142.0,"['scan', 'security', 'tools', 'arl', 'cyber-security', 'flask', 'fofa', 'python', 'security-tools', 'shodan']",ARL 资产侦察灯塔系统（可运行，添加指纹，提高并发，升级工具及系统，无限制修改版） | ARL(Asset Reconnaissance Lighthouse)资产侦察灯塔系统旨在快速侦察与目标关联的互联网资产，构建基础资产信息库。 协助甲方安全团队或者渗透测试人员有效侦察和检索资产，发现存在的薄弱点和攻击面。
R_kgDOKFcLkA,hitsz-ids/synthetic-data-generator,2528.0,3239.0,0.0,0.0,945.0,0.3738132911392405,0.3738132911392405,416.0,"['deep-learning', 'gan', 'generative-ai', 'machine-learning', 'privacy', 'synthetic-data', 'tabular-data', 'agent', 'data-generator', 'llm']",SDG is a specialized framework designed to generate high-quality structured tabular data.
MDEwOlJlcG9zaXRvcnkyNTUwMTg0NjM=,sfx101/docker-stacks,423.0,1509.0,158.0,0.3735224586288416,0.0,0.0,0.3735224586288416,438.0,"['laradock', 'laradock-gui', 'laravel', 'docker', 'docker-compose', 'containers', 'lamp-stack', 'lemp-stack', 'deck', 'stack', 'flights']","DECK is a powerful and high performant local web development studio, an open source alternative to Docker desktop"
R_kgDOG6Z1SQ,GeneralLibrary/GeneralUpdate,210.0,286.0,0.0,0.0,78.0,0.37142857142857144,0.37142857142857144,627.0,"['asp-net-core', 'maui', 'update', 'upgrade', 'wpf', 'console', 'avalonia', 'winforms', 'winui', 'linux']","My ship looks old, who can help me upgrade it."
R_kgDOL8UcZQ,JetXu-LLM/llama-github,192.0,182.0,0.0,0.0,71.0,0.3697916666666667,0.3697916666666667,119.0,"['ai-agent', 'ai-code-generator', 'chatbot', 'code-generation', 'github', 'github-api', 'github-search', 'llm', 'python-library', 'retrieval-augmented-generation', 'jinaai', 'langchain']","Llama-github is an open-source Python library that empowers LLM Chatbots, AI Agents, and Auto-dev Solutions to conduct Retrieval from actively selected GitHub public projects. It Augments through LLMs and Generates context for any coding question, in order to streamline the development of sophisticated AI-driven applications."
MDEwOlJlcG9zaXRvcnkzNjE3ODY3OTI=,manumerous/vpselector,138.0,75.0,0.0,0.0,51.0,0.3695652173913043,0.3695652173913043,363.0,"['data-science', 'data-visualization', 'pandas', 'python', 'selector']",Visual Pandas Selector: Visualize and interactively select time-series data
R_kgDOIxpMPQ,lyr408/Hotfix,994.0,221.0,0.0,0.0,365.0,0.3672032193158954,0.3672032193158954,537.0,[],Hotfix can dynamic fixing online bugs for mobile application.
R_kgDOK797ug,rookie-luochao/openapi-ui,570.0,590.0,0.0,0.0,209.0,0.36666666666666664,0.36666666666666664,287.0,"['openapi', 'openapi-ui', 'swagger-ui', 'swagger', 'openapiui', 'api-documentation', 'oasv3', 'openapi-specification', 'openapi3', 'openapi31', 'swagger2', 'postman']","OpenAPI/Swagger UI document, quickly generate mock params and call api, also simplified postman tool.   基于 OpenAPI/Swagger 规范的接口文档，快速模拟请求参数并调用接口，也是简化版 postman 工具，欢迎提功能请求、bug"
R_kgDOIiDwEQ,somta/Juggle,570.0,635.0,0.0,0.0,209.0,0.36666666666666664,0.36666666666666664,510.0,"['microservices-orchestration', 'workflow-engine', 'third-party-system-integration', 'custom-development', 'lowcode', 'lowcode-engine', 'ai']",一款适用于微服务编排，第三方api集成，私有化定制开发，编写BFF聚合层等场景的强大低码编排工具！
R_kgDOLtBHmg,andreottohst/jupiter-token-sniper-solana-sniper-bot,317.0,23.0,0.0,0.0,115.0,0.3627760252365931,0.3627760252365931,169.0,"['dex', 'python', 'sniper-bot', 'trading', 'wallet', 'jupiter-sniper-bot', 'solana-jupiter', 'solana-sniper-bot']",
R_kgDOK5rq1w,yevh/TaaC-AI,155.0,109.0,0.0,0.0,56.0,0.36129032258064514,0.36129032258064514,264.0,"['application-security', 'devsecops', 'gpt', 'gpt-3', 'gpt-4', 'secure-development', 'taac', 'threat', 'threat-modeling', 'threat-modeling-from-code', 'threat-modeling-tool', 'threat-models', 'ai', 'llm-security', 'claude-3', 'mistral-7b']",AI-driven Threat modeling-as-a-Code (TaaC-AI)
