repo,scanner,result,analysis_id,analysis_link
can-kat/cstealer,AVG,Other:Malware-gen [Trj],NzU2YjQ1YmQ3Y2Q1YzE3MTg1YjY4NmQ1OGQzNWQ0MTk6MTcyMzk2NjYwOQ==,https://www.virustotal.com/gui/file/41ced465d9fbd4738ecbaf5546a478fa7b6313e502697228769633512216b4ed
can-kat/cstealer,alibabacloud,Trojan:Python/CStealer.C#8PHU,NzU2YjQ1YmQ3Y2Q1YzE3MTg1YjY4NmQ1OGQzNWQ0MTk6MTcyMzk2NjYwOQ==,https://www.virustotal.com/gui/file/41ced465d9fbd4738ecbaf5546a478fa7b6313e502697228769633512216b4ed
mateito135798/solana-sniper,NANO-Antivirus,Riskware.Script.Obfuscated.kcdfgx,OGRmNTdlY2ExYTU2OWI2NGUxNTQyMDk3NjIyMGRjNjc6MTczMTA5ODM1Mg==,https://www.virustotal.com/gui/file/8cf61a2c1c3434a0fd8e16cac711256be3da51afd36ffa152661af3bc99e5e60
buttercup28i69n/a-WorldofTanksa,VirIT,Trojan.Win32.Generic.BRSX,NTk5OWM1N2ViYjQ4MDdjYzg4MDM1YjIxMDBhNmRjOTY6MTczMTEyNjIxMA==,https://www.virustotal.com/gui/file/a8304d3b1bed27dab5516b70636021e4cba4c0c427883a38526bc824493e655f
amlweems/xzbot,Lionic,Trojan.Linux.XZBackdoor.4!c,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,MicroWorld-eScan,Trojan.Linux.XZBackdoor.W,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,CTX,gz.trojan.generic,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,CAT-QuickHeal,ELF.Backdoor.48726.GC,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Skyhigh,ELF/Exploit-CVE2024-3094,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Cynet,Malicious (score: 99),NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Arcabit,Trojan.Linux.XZBackdoor.W [many],NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,ESET-NOD32,Linux/Exploit.CVE-2024-3094.A,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,TrendMicro-HouseCall,Trojan.Linux.CVE20243094.A,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Avast,ELF:CVE-2024-3094-A [Expl],NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,ClamAV,Unix.Backdoor.LZMABackdoor-10026037-0,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Kaspersky,HEUR:Trojan.Script.XZ.b,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,BitDefender,Trojan.Linux.XZBackdoor.W,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Tencent,Exp.Linux.CVE-2024-3094.aa,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Emsisoft,Trojan.Linux.XZBackdoor.W (B),NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,F-Secure,Malware.LINUX/Exploit.hfx,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,DrWeb,Linux.BackDoor.Siggen.503,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,VIPRE,Trojan.Linux.XZBackdoor.W,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,TrendMicro,Trojan.Linux.CVE20243094.A,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,FireEye,Trojan.Linux.XZBackdoor.W,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Jiangmin,Trojan.Script.awka,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Google,Detected,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Avira,LINUX/Exploit.hfx,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Antiy-AVL,Trojan[Exploit]/Linux.CVE-2024-3094.a,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,ZoneAlarm,HEUR:Trojan.Script.XZ.b,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,GData,Trojan.Linux.XZBackdoor.W (4x),NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Varist,E64/CVE243094,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,AhnLab-V3,Backdoor/Linux.Generic.247800,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Rising,Backdoor.ModifiedXZ/Linux!1.F976 (CLASSIC),NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Ikarus,Trojan.Linux.XZBackdoor,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Fortinet,ELF/CVE_2024_3094.A!exploit,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,AVG,ELF:CVE-2024-3094-A [Expl],NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
amlweems/xzbot,Panda,ELF/TrojanGen.A,NzEwYWIzOTc3MzNlYzI0MGRkZTIwNDBmMzJhYTUwYWI6MTczMTEzODAxNA==,https://www.virustotal.com/gui/file/cd34689e88fc7bc51c36334ff49bb8974f872fff3a28f2a0e85c5fbee34a1549
GreenEthanSol/Sniper-Calls-Bot,ESET-NOD32,Python/Spy.Agent.AIB,YjQwYjA1NjEzYjQ1MDZjNWE0MDk2M2Q4MzMxMTBiNmM6MTczMTE0MzQ5OQ==,https://www.virustotal.com/gui/file/68d23d6167b75bba5b05d5fa1bc00c1f2d20b0942d27f3d22dce33297a6fd60d
GreenEthanSol/Sniper-Calls-Bot,Kaspersky,HEUR:Trojan-PSW.Multi.Disco.gen,YjQwYjA1NjEzYjQ1MDZjNWE0MDk2M2Q4MzMxMTBiNmM6MTczMTE0MzQ5OQ==,https://www.virustotal.com/gui/file/68d23d6167b75bba5b05d5fa1bc00c1f2d20b0942d27f3d22dce33297a6fd60d
GreenEthanSol/Sniper-Calls-Bot,Sophos,Py/Keylog-ATZ,YjQwYjA1NjEzYjQ1MDZjNWE0MDk2M2Q4MzMxMTBiNmM6MTczMTE0MzQ5OQ==,https://www.virustotal.com/gui/file/68d23d6167b75bba5b05d5fa1bc00c1f2d20b0942d27f3d22dce33297a6fd60d
GreenEthanSol/Sniper-Calls-Bot,ZoneAlarm,HEUR:Trojan-PSW.Multi.Disco.gen,YjQwYjA1NjEzYjQ1MDZjNWE0MDk2M2Q4MzMxMTBiNmM6MTczMTE0MzQ5OQ==,https://www.virustotal.com/gui/file/68d23d6167b75bba5b05d5fa1bc00c1f2d20b0942d27f3d22dce33297a6fd60d
GreenEthanSol/Sniper-Calls-Bot,Google,Detected,YjQwYjA1NjEzYjQ1MDZjNWE0MDk2M2Q4MzMxMTBiNmM6MTczMTE0MzQ5OQ==,https://www.virustotal.com/gui/file/68d23d6167b75bba5b05d5fa1bc00c1f2d20b0942d27f3d22dce33297a6fd60d
Theo-Messi/xx.theovan.cn,VirIT,EICAR-Test-File,OWFkYjIyZDExY2QyMzRmZWUyMDY5OTNmZmE3YzYyNTM6MTczMTE0NzUzOA==,https://www.virustotal.com/gui/file/201c7767a6e99fe6e10e9fd4ccb3224b31e9525406bbc3b0131ebbb476c2c8ae
GreenEthan-Sol/Sniper-Calls-Bot,ESET-NOD32,Python/Spy.Agent.AIB,MDNkOWI4ZDEwY2U3ZTUwM2U0ZWM3OWI2OWViMjFkZDE6MTczMTE0Nzg2MQ==,https://www.virustotal.com/gui/file/161836912221bbd1023ead51646c1125b0d1cb4287bfcd26b57461b127e4dfc2
GreenEthan-Sol/Sniper-Calls-Bot,Kaspersky,HEUR:Trojan-PSW.Multi.Disco.gen,MDNkOWI4ZDEwY2U3ZTUwM2U0ZWM3OWI2OWViMjFkZDE6MTczMTE0Nzg2MQ==,https://www.virustotal.com/gui/file/161836912221bbd1023ead51646c1125b0d1cb4287bfcd26b57461b127e4dfc2
GreenEthan-Sol/Sniper-Calls-Bot,Sophos,Py/Keylog-ATZ,MDNkOWI4ZDEwY2U3ZTUwM2U0ZWM3OWI2OWViMjFkZDE6MTczMTE0Nzg2MQ==,https://www.virustotal.com/gui/file/161836912221bbd1023ead51646c1125b0d1cb4287bfcd26b57461b127e4dfc2
GreenEthan-Sol/Sniper-Calls-Bot,Google,Detected,MDNkOWI4ZDEwY2U3ZTUwM2U0ZWM3OWI2OWViMjFkZDE6MTczMTE0Nzg2MQ==,https://www.virustotal.com/gui/file/161836912221bbd1023ead51646c1125b0d1cb4287bfcd26b57461b127e4dfc2
GreenEthan-Sol/Sniper-Calls-Bot,ZoneAlarm,HEUR:Trojan-PSW.Multi.Disco.gen,MDNkOWI4ZDEwY2U3ZTUwM2U0ZWM3OWI2OWViMjFkZDE6MTczMTE0Nzg2MQ==,https://www.virustotal.com/gui/file/161836912221bbd1023ead51646c1125b0d1cb4287bfcd26b57461b127e4dfc2
SolEthan/Sniper-Calls-Bot,ESET-NOD32,Python/Spy.Agent.AIB,NmQxZDdkZTAzOTNkNWMwZmNiZTEyOTk2ZjIwN2Q5YWI6MTczMTE1NDY2NQ==,https://www.virustotal.com/gui/file/afb59ad3355d733949fa63c5912585dbdf70869ea028db1a0d60526050262f6c
SolEthan/Sniper-Calls-Bot,Kaspersky,HEUR:Trojan-PSW.Multi.Disco.gen,NmQxZDdkZTAzOTNkNWMwZmNiZTEyOTk2ZjIwN2Q5YWI6MTczMTE1NDY2NQ==,https://www.virustotal.com/gui/file/afb59ad3355d733949fa63c5912585dbdf70869ea028db1a0d60526050262f6c
SolEthan/Sniper-Calls-Bot,Sophos,Py/Keylog-ATZ,NmQxZDdkZTAzOTNkNWMwZmNiZTEyOTk2ZjIwN2Q5YWI6MTczMTE1NDY2NQ==,https://www.virustotal.com/gui/file/afb59ad3355d733949fa63c5912585dbdf70869ea028db1a0d60526050262f6c
SolEthan/Sniper-Calls-Bot,Google,Detected,NmQxZDdkZTAzOTNkNWMwZmNiZTEyOTk2ZjIwN2Q5YWI6MTczMTE1NDY2NQ==,https://www.virustotal.com/gui/file/afb59ad3355d733949fa63c5912585dbdf70869ea028db1a0d60526050262f6c
SolEthan/Sniper-Calls-Bot,ZoneAlarm,HEUR:Trojan-PSW.Multi.Disco.gen,NmQxZDdkZTAzOTNkNWMwZmNiZTEyOTk2ZjIwN2Q5YWI6MTczMTE1NDY2NQ==,https://www.virustotal.com/gui/file/afb59ad3355d733949fa63c5912585dbdf70869ea028db1a0d60526050262f6c
epam/xframework,Xcitium,Heur.Dual.Extensions@1z141z3,ZmQxN2QwOGUwYWVhOTY1OWFiMTU0ZmM5YzY1YjY1Nzg6MTczMTE1NTI2OA==,https://www.virustotal.com/gui/file/bce93e4bf14cd4022cf0044c13a2535aa9f9879238853192ee4f0c5ef8c87ffe
alexmoore00/Samourai-Wallet,Baidu,Archive.Bomb,YWMwM2I4NDZkMGVjMjhjZWRjMTM3YjY0ZjNhN2E1MmI6MTczMTE2OTY4MA==,https://www.virustotal.com/gui/file/1549a954267ef7826f2ad577b19e577b6b7456dc508065882c23c4b6da91d10e
alexmoore00/Samourai-Wallet,Cynet,Malicious (score: 70),YWMwM2I4NDZkMGVjMjhjZWRjMTM3YjY0ZjNhN2E1MmI6MTczMTE2OTY4MA==,https://www.virustotal.com/gui/file/1549a954267ef7826f2ad577b19e577b6b7456dc508065882c23c4b6da91d10e
alexmoore00/Samourai-Wallet,F-Secure,Heuristic.HEUR/Pumpar.Gen,YWMwM2I4NDZkMGVjMjhjZWRjMTM3YjY0ZjNhN2E1MmI6MTczMTE2OTY4MA==,https://www.virustotal.com/gui/file/1549a954267ef7826f2ad577b19e577b6b7456dc508065882c23c4b6da91d10e
alexmoore00/Samourai-Wallet,Avira,HEUR/Pumpar.Gen,YWMwM2I4NDZkMGVjMjhjZWRjMTM3YjY0ZjNhN2E1MmI6MTczMTE2OTY4MA==,https://www.virustotal.com/gui/file/1549a954267ef7826f2ad577b19e577b6b7456dc508065882c23c4b6da91d10e
NSGJAMESVRYT/SonyVegas-2024,Lionic,Trojan.ZIP.Redline.4!c,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,MicroWorld-eScan,Gen:Variant.MSILHeracles.175591,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,FireEye,Gen:Variant.MSILHeracles.175591,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Skyhigh,BehavesLike.Generic.dc,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Cynet,Malicious (score: 99),Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,VirIT,Trojan.Win32.Rozena.AA,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,ESET-NOD32,a variant of MSIL/TrojanDropper.Agent.GCY,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,TrendMicro-HouseCall,TrojanSpy.Win32.REDLINE.YXEHYZ,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Avast,Win32:PWSX-gen [Trj],Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,ClamAV,Win.Packed.Msilheracles-10035199-0,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Kaspersky,HEUR:Trojan.MSIL.Agent.gen,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,BitDefender,Gen:Variant.MSILHeracles.175591,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,NANO-Antivirus,Trojan.Win32.Stealer.ksaxtg,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Tencent,Trojan.Msil.Kryptik.16001342,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Emsisoft,Gen:Variant.MSILHeracles.175591 (B),Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,F-Secure,Trojan.TR/Drop.Agent.pufsr,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,DrWeb,Trojan.PWS.Stealer.38294,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,VIPRE,Gen:Variant.MSILHeracles.175591,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,TrendMicro,TrojanSpy.Win32.REDLINE.YXEHYZ,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,SentinelOne,Static AI - Malicious Archive,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Sophos,Mal/Generic-S,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Ikarus,Trojan-Dropper.MSIL.Agent,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Google,Detected,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Avira,TR/Drop.Agent.pufsr,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Xcitium,Malware@#2deujpbctb126,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Arcabit,Trojan.MSILHeracles.D2ADE7 [many],Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,ZoneAlarm,HEUR:Trojan.MSIL.Agent.gen,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,GData,Gen:Variant.MSILHeracles.175591 (2x),Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
NSGJAMESVRYT/SonyVegas-2024,Varist,W32/MSIL_Kryptik.LLT.gen!Eldorado,Y2FhYTg2YzE4ZTc2NTA2OWU0NTlkMjhmYjEwNDM5MmU6MTczMTE2OTk4Mw==,https://www.virustotal.com/gui/file/b5ca2904d951d4252bc7913965b4b7082709a74a482964a3d201881ff81c9948
