repo_id,repo_names,n_stars,n_stars_low_activity,p_stars_low_activity
MDEwOlJlcG9zaXRvcnkzMDIwMzkzNQ==,metabase/metabase,22768,150,0.0065881939564300775
MDEwOlJlcG9zaXRvcnkxNzAwNjIx,necolas/normalize.css,19733,130,0.006587949120762175
MDEwOlJlcG9zaXRvcnkxMzMzMTA2NDc=,macrozheng/mall-admin-web,9716,64,0.006587072869493619
R_kgDOGv9OMg,neonbjb/tortoise-tts,11693,77,0.00658513640639699
MDEwOlJlcG9zaXRvcnk1OTc4Nzk=,Automattic/mongoose,9425,62,0.006578249336870026
MDEwOlJlcG9zaXRvcnkxMDg1MTgyMA==,ramda/ramda,8213,54,0.006574942164860587
R_kgDOIjFiOQ,activepieces/activepieces,8061,53,0.006574866641855849
MDEwOlJlcG9zaXRvcnkzMjI0Nzk0NDQ=,avgupta456/github-trends,11255,74,0.006574855619724567
MDEwOlJlcG9zaXRvcnkxMjUyNjYzMjg=,psf/black,27711,182,0.006567788964671069
MDEwOlJlcG9zaXRvcnkzMTA4NTEzMA==,airbnb/lottie-web,13570,89,0.006558585114222549
MDEwOlJlcG9zaXRvcnk2NTc1MDI0MQ==,expo/expo,24744,162,0.006547041707080504
MDEwOlJlcG9zaXRvcnkyMjExOTcyMQ==,k88hudson/git-flight-rules,12845,84,0.006539509536784741
MDEwOlJlcG9zaXRvcnkzMDcyNjAyMDU=,yt-dlp/yt-dlp,70972,464,0.00653778955080877
MDEwOlJlcG9zaXRvcnk3MTk0ODQ5OA==,localstack/localstack,35499,232,0.006535395363249669
MDEwOlJlcG9zaXRvcnk0NTcyMTAxMQ==,apache/skywalking,15322,100,0.006526563111865291
MDEwOlJlcG9zaXRvcnk1MjQyMjU4Mw==,kyleneideck/BackgroundMusic,10729,70,0.006524373194146705
R_kgDOIsql_w,LazyVim/LazyVim,15359,100,0.006510840549514943
MDEwOlJlcG9zaXRvcnkyMDU1OTY1,swagger-api/swagger-ui,11680,76,0.006506849315068493
MDEwOlJlcG9zaXRvcnkzMTI4ODk1OA==,hashicorp/vault,18448,120,0.006504770164787511
MDEwOlJlcG9zaXRvcnkxNDk2NDQ3NQ==,AvaloniaUI/Avalonia,18917,123,0.006502088068932706
MDEwOlJlcG9zaXRvcnkyMTI2MTk0ODk=,XIU2/TrackersListCollection,24071,156,0.006480827551825849
MDEwOlJlcG9zaXRvcnkxNzgwOTIxMzQ=,formulahendry/955.WLB,19757,128,0.006478716404312396
MDEwOlJlcG9zaXRvcnk5NzA4NjU0Mw==,"TheAlgorithms/JavaScript,TheAlgorithms/Javascript",31685,205,0.006469938456682973
MDEwOlJlcG9zaXRvcnkyMjY3MjYyNDc=,LingDong-/wenyan-lang,14084,91,0.0064612326043737576
MDEwOlJlcG9zaXRvcnk3MDEwNDgyNQ==,dotnet-architecture/eShopOnContainers,15490,100,0.006455777921239509
MDEwOlJlcG9zaXRvcnk0MzQyNTQ4MA==,wilsonfreitas/awesome-quant,14253,92,0.0064547814495194
MDEwOlJlcG9zaXRvcnk3NDI5MzMyMQ==,sveltejs/svelte,62287,402,0.006453995215695089
R_kgDOI9q_QQ,facebookresearch/llama,48372,312,0.0064500124038700075
MDEwOlJlcG9zaXRvcnkzMzUxNjQ5NjQ=,dataease/dataease,15978,103,0.006446363750156465
MDEwOlJlcG9zaXRvcnkzNDcwNDcx,FortAwesome/Font-Awesome,17249,111,0.006435155661197751
R_kgDOGRJJAQ,waydabber/BetterDisplay,11832,76,0.006423258958755916
MDEwOlJlcG9zaXRvcnkyNjE3ODc3NTg=,bradtraversy/design-resources-for-developers,56989,366,0.006422292021267262
MDEwOlJlcG9zaXRvcnk0NTgyMTU0MA==,openwrt/openwrt,15460,99,0.006403622250970246
MDEwOlJlcG9zaXRvcnk2NzE4Njk2OA==,chinese-poetry/chinese-poetry,34419,220,0.006391818472355385
MDEwOlJlcG9zaXRvcnk1NTg4Njc5OA==,CymChad/BaseRecyclerViewAdapterHelper,7825,50,0.006389776357827476
MDEwOlJlcG9zaXRvcnkyMTI2MTMwNDk=,cli/cli,38670,247,0.006387380398241531
MDEwOlJlcG9zaXRvcnkzNjg0Mzk2MTA=,ParthJadhav/Tkinter-Designer,8613,55,0.006385696040868455
MDEwOlJlcG9zaXRvcnkzNjgzOTAzNTU=,vaxilu/x-ui,15042,96,0.006382130035899481
MDEwOlJlcG9zaXRvcnkyMzUwNzA0MTU=,AaronFeng753/Waifu2x-Extension-GUI,12700,81,0.006377952755905512
MDEwOlJlcG9zaXRvcnkzMDEwMjI3Mw==,MobSF/Mobile-Security-Framework-MobSF,12703,81,0.0063764465086987325
MDEwOlJlcG9zaXRvcnk3NTA4NDEx,ReactiveX/RxJava,10998,70,0.006364793598836152
MDEwOlJlcG9zaXRvcnkzMDY4Mjk2ODg=,nocobase/nocobase,10376,66,0.006360832690824981
R_kgDOI9l2PA,DvorakDwarf/Infinite-Storage-Glitch,10859,69,0.006354176259324063
MDEwOlJlcG9zaXRvcnkyMTY5NjMwMg==,matteocrippa/awesome-swift,8188,52,0.006350757205666829
MDEwOlJlcG9zaXRvcnkzMjIxNTk3MA==,mobxjs/mobx,8978,57,0.006348852751169525
MDEwOlJlcG9zaXRvcnkyNjQ4NzAzODY=,openai/gpt-3,16269,103,0.006331059069395783
MDEwOlJlcG9zaXRvcnk3MTIyNTk0,directus/directus,22154,140,0.006319400559718335
MDEwOlJlcG9zaXRvcnk4Mzk5OTcwMA==,sdmg15/Best-websites-a-programmer-should-visit,33253,210,0.00631521967942742
MDEwOlJlcG9zaXRvcnkyMjk1MTEyNDM=,iamshuaidi/CS-Book,11884,75,0.006311006395153147
R_kgDOGiedsg,LizardByte/Sunshine,13947,88,0.006309600630960063
R_kgDOJXMMyg,OpenLMLab/MOSS,11415,72,0.006307490144546649
MDEwOlJlcG9zaXRvcnkxNzU3NDg3MzM=,SSHeRun/CS-Xmind-Note,9219,58,0.006291354810716998
MDEwOlJlcG9zaXRvcnkxMzk5MTQ5MzI=,quarkusio/quarkus,11763,74,0.006290912182266429
R_kgDOJPJM2Q,twitter/the-algorithm,66027,414,0.006270162206370122
MDEwOlJlcG9zaXRvcnkyODU3NzQxMTM=,Rudrabha/Wav2Lip,9417,59,0.00626526494637358
MDEwOlJlcG9zaXRvcnk1MjcxODgy,astaxie/build-web-application-with-golang,15009,94,0.006262908921313879
R_kgDOJXTs2A,Vision-CAIR/MiniGPT-4,23794,149,0.00626208287803648
MDEwOlJlcG9zaXRvcnkxODg2NjA2NjM=,CorentinJ/Real-Time-Voice-Cloning,51102,320,0.006261985832257054
MDEwOlJlcG9zaXRvcnk2NDk4NDky,airbnb/javascript,64244,402,0.006257393686569952
MDEwOlJlcG9zaXRvcnkxNjAxMjQwNjc=,zergtant/pytorch-handbook,15351,96,0.006253664256400234
MDEwOlJlcG9zaXRvcnkyMDE1OTg2Nw==,nothings/stb,16476,103,0.00625151735858218
MDEwOlJlcG9zaXRvcnkyNzg3NzI3MTk=,vbenjs/vue-vben-admin,14886,93,0.006247480854494156
MDEwOlJlcG9zaXRvcnk3NTg2NzcyMA==,wesbos/JavaScript30,18098,113,0.0062437838435186205
R_kgDOG-z8eA,CodeEditApp/CodeEdit,20696,129,0.00623308851952068
MDEwOlJlcG9zaXRvcnkzOTA4OTY0MjY=,microsoft/fluentui-emoji,8832,55,0.006227355072463768
MDEwOlJlcG9zaXRvcnk2MDI0NjM1OQ==,ClickHouse/ClickHouse,27621,172,0.0062271460120922485
R_kgDOIcVD8g,apple/ml-stable-diffusion,15587,97,0.006223134663501636
MDEwOlJlcG9zaXRvcnkxNjM1OTEyNzg=,GitHubDaily/GitHubDaily,27157,169,0.006223073240785065
MDEwOlJlcG9zaXRvcnkxNzI1NjI0NzU=,florinpop17/app-ideas,73317,456,0.006219567085396293
MDEwOlJlcG9zaXRvcnk1NjkwNDE=,curl/curl,22515,140,0.00621807683766378
MDEwOlJlcG9zaXRvcnkxMjc3NjkyMzE=,DIYgod/RSSHub,23405,145,0.00619525742362743
MDEwOlJlcG9zaXRvcnkyOTM5NzU5NA==,ssloy/tinyrenderer,13268,82,0.00618028338860416
MDEwOlJlcG9zaXRvcnkzMzY5MjA1MjI=,Atlas-OS/Atlas,12461,77,0.00617927935157692
R_kgDOJI72qw,THUDM/ChatGLM-6B,38365,237,0.006177505538902645
MDEwOlJlcG9zaXRvcnkyMTkzNTAzMQ==,fffaraz/awesome-cpp,38736,239,0.006169971086327964
MDEwOlJlcG9zaXRvcnkyNjEwMzkyNTE=,pointfreeco/swift-composable-architecture,11685,72,0.0061617458279845955
MDEwOlJlcG9zaXRvcnk3NDgwOTcyMA==,Chuyu-Team/Dism-Multi-language,13146,81,0.006161570059333638
MDEwOlJlcG9zaXRvcnkxOTAzNTIy,php/php-src,15909,98,0.006160035200201144
MDEwOlJlcG9zaXRvcnkxNDQ0MDI3MA==,getify/You-Dont-Know-JS,81765,503,0.006151776432458876
MDEwOlJlcG9zaXRvcnkxNDMxNTQ3,encode/django-rest-framework,14803,91,0.006147402553536446
MDEwOlJlcG9zaXRvcnk2MDY2NzczMA==,lvgl/lvgl,11747,72,0.0061292244828466845
MDEwOlJlcG9zaXRvcnkzMzQ1MTUxNTU=,coding-horror/basic-computer-games,10947,67,0.006120398282634512
MDEwOlJlcG9zaXRvcnk0MDQxNjIzNg==,minimaxir/big-list-of-naughty-strings,14553,89,0.006115577544148973
MDEwOlJlcG9zaXRvcnkxMDQ0Njg5MA==,bilibili/ijkplayer,9816,60,0.006112469437652812
MDEwOlJlcG9zaXRvcnkxNDcwNTY5MQ==,ziadoz/awesome-php,10636,65,0.006111320045129748
R_kgDOJctRlg,mlc-ai/mlc-llm,16696,102,0.00610924772400575
R_kgDOLjzmIw,valkey-io/valkey,13099,80,0.006107336437896023
R_kgDOIVqU3A,bmaltais/kohya_ss,8363,51,0.006098290087289251
MDEwOlJlcG9zaXRvcnkxNzM3MjczMw==,OAI/OpenAPI-Specification,14763,90,0.00609632188579557
MDEwOlJlcG9zaXRvcnkyNzAwNDc0,alibaba/fastjson,9523,58,0.006090517694003991
MDEwOlJlcG9zaXRvcnkxNTQ3NDc1Nzc=,google-research/bert,22988,140,0.0060901339829476245
MDEwOlJlcG9zaXRvcnk5NTQxMjIyOQ==,PanJiaChen/vue-admin-template,14128,86,0.006087202718006795
MDEwOlJlcG9zaXRvcnkyODE2OTQxNjc=,Mrs4s/go-cqhttp,10355,63,0.006084017382906808
MDEwOlJlcG9zaXRvcnk5MjI5NzgyNQ==,RikkaApps/Shizuku,8385,51,0.006082289803220036
MDEwOlJlcG9zaXRvcnkxNDgxMzA1,realpython/python-guide,10857,66,0.0060790273556231
MDEwOlJlcG9zaXRvcnk0Mjc1MTAxNA==,zenorocha/clipboard.js,8902,54,0.006066052572455628
R_kgDOJF_VYg,Bin-Huang/chatbox,18990,115,0.006055818852027383
MDEwOlJlcG9zaXRvcnkxMDAwNjA5MTI=,microsoft/terminal,55725,337,0.006047554957379991
R_kgDOLrhZAA,karpathy/llm.c,19903,120,0.006029241822840778
MDEwOlJlcG9zaXRvcnk2NTYwMDk3NQ==,pytorch/pytorch,54310,327,0.006020990609464187
MDEwOlJlcG9zaXRvcnkxNDM0NjA5NjU=,GoogleCloudPlatform/microservices-demo,11307,68,0.00601397364464491
MDEwOlJlcG9zaXRvcnkyMTQ2NzExMA==,explosion/spaCy,16479,99,0.006007646095030038
R_kgDOJodxvg,hiyouga/LLaMA-Factory,19488,117,0.006003694581280788
MDEwOlJlcG9zaXRvcnk3MDEwNzc4Ng==,vercel/next.js,79374,476,0.005996925945523723
MDEwOlJlcG9zaXRvcnkxMDI5NzM2NDY=,fastai/fastai,12841,77,0.005996417724476287
MDEwOlJlcG9zaXRvcnk0NTI0MTgx,facebook/folly,15361,92,0.005989193411887247
MDEwOlJlcG9zaXRvcnk1OTE4NzQ4OQ==,listen1/listen1_desktop,8866,53,0.005977893074667269
MDEwOlJlcG9zaXRvcnkxOTg2ODA4NQ==,rlabbe/Kalman-and-Bayesian-Filters-in-Python,9920,59,0.00594758064516129
MDEwOlJlcG9zaXRvcnkxODkyNTYxMjA=,vernesong/OpenClash,16005,95,0.005935645110902843
MDEwOlJlcG9zaXRvcnk5MzI1MzI0Ng==,javascript-tutorial/en.javascript.info,17365,103,0.0059314713504175064
MDEwOlJlcG9zaXRvcnkxNjE3NTc4Mzc=,elunez/eladmin,20244,120,0.005927682276229994
MDEwOlJlcG9zaXRvcnk5Nzc0NDgy,maurosoria/dirsearch,9316,55,0.005903821382567625
MDEwOlJlcG9zaXRvcnkxMzkwMDkxMw==,dracula/dracula-theme,14234,84,0.00590136293382043
MDEwOlJlcG9zaXRvcnkxMzc3MjQ0ODA=,hasura/graphql-engine,21873,129,0.005897682073789603
MDEwOlJlcG9zaXRvcnkyODEwMjky,pbatard/rufus,19715,116,0.00588384478823231
MDEwOlJlcG9zaXRvcnkzMjg3MzMxMw==,systemd/systemd,8523,50,0.0058664789393406075
MDEwOlJlcG9zaXRvcnk3NDA3MzIzMw==,keon/algorithms,9888,58,0.005865695792880259
MDEwOlJlcG9zaXRvcnkzNjU1MTc3NjI=,xmu-xiaoma666/External-Attention-pytorch,10572,62,0.005864547862277715
MDEwOlJlcG9zaXRvcnkyMDI3MDI1Mg==,feathericons/feather,9726,57,0.005860579888957434
R_kgDOJNLbCA,openai/chatgpt-retrieval-plugin,19625,115,0.005859872611464968
MDEwOlJlcG9zaXRvcnkxNTAwNTg5MDI=,wangzheng0822/algo,16217,95,0.0058580501942406115
,iikira/BaiduPCS-Go,9923,58,0.005845006550438375
MDEwOlJlcG9zaXRvcnkxMTc5NjU5NzI=,alibaba/DataX,12677,74,0.005837343220004733
R_kgDOHzIiIA,CompVis/stable-diffusion,65119,380,0.005835470446413489
MDEwOlJlcG9zaXRvcnkyMTcwMDY5OQ==,vsouza/awesome-ios,16153,94,0.005819352442270786
MDEwOlJlcG9zaXRvcnkxMDYyODk3,github/gitignore,79229,461,0.005818576531320602
MDEwOlJlcG9zaXRvcnkxMTk4MTEwMTA=,tabler/tabler,20674,120,0.005804391989939054
MDEwOlJlcG9zaXRvcnkyNzcxNjg5NTc=,eugeneyan/applied-ml,25843,150,0.0058042796888906085
R_kgDOIm2Jlg,LAION-AI/Open-Assistant,35882,208,0.00579677832896717
MDEwOlJlcG9zaXRvcnk0MTU4OTQzOQ==,MathewSachin/Captura,8632,50,0.0057924003707136235
MDEwOlJlcG9zaXRvcnk3NTcwMTU2Mg==,miloyip/game-programmer,9156,53,0.0057885539536915685
MDEwOlJlcG9zaXRvcnkxODMzNDU5NjI=,MustangYM/WeChatExtension-ForMac,22643,131,0.005785452457713201
MDEwOlJlcG9zaXRvcnkxMTM1NTI2OTc=,fengdu78/deeplearning_ai_books,11413,66,0.005782879172873039
MDEwOlJlcG9zaXRvcnk4MDE0OTI2Mg==,react-navigation/react-navigation,8820,51,0.005782312925170068
R_kgDOI4SeyQ,lllyasviel/ControlNet,27560,159,0.0057692307692307696
MDEwOlJlcG9zaXRvcnkxNzQwMzgwMzE=,react-hook-form/react-hook-form,39733,229,0.005763471170060152
R_kgDOLr2o1g,ItzCrazyKns/Perplexica,9904,57,0.0057552504038772215
R_kgDOJKnkFQ,mayooear/gpt4-pdf-chatbot-langchain,13922,80,0.0057463008188478664
MDEwOlJlcG9zaXRvcnkxNTYwMTg=,redis/redis,23856,137,0.005742790073775989
MDEwOlJlcG9zaXRvcnkzMjY4OTg2Mw==,3b1b/manim,50755,291,0.005733425278297705
MDEwOlJlcG9zaXRvcnkxMzc5NDY3NTI=,nondanee/UnblockNeteaseMusic,16450,94,0.005714285714285714
MDEwOlJlcG9zaXRvcnk5Mzk0NzQ0OA==,twintproject/twint,14377,82,0.005703554288099047
MDEwOlJlcG9zaXRvcnkyNDM4Mzg5NzM=,fastai/fastbook,21048,120,0.005701254275940707
MDEwOlJlcG9zaXRvcnkyMzY4OTgzMA==,yeasy/docker_practice,11930,68,0.005699916177703269
MDEwOlJlcG9zaXRvcnkxMDM5NTIw,ytdl-org/youtube-dl,85622,488,0.005699469762444231
MDEwOlJlcG9zaXRvcnkzNzM4Mjg1OA==,kilimchoi/engineering-blogs,15096,86,0.005696873343932167
R_kgDOJPPS-Q,nomic-ai/gpt4all,62396,355,0.005689467273543176
MDEwOlJlcG9zaXRvcnkxMzUwNTAyMTk=,TGSAN/CMWTAT_Digital_Edition,13362,76,0.005687771291722796
MDEwOlJlcG9zaXRvcnk4MTg4Nzk5MQ==,microsoft/AirSim,8977,51,0.005681185251197505
MDEwOlJlcG9zaXRvcnk2MDI3MzcwNA==,mozilla/DeepSpeech,14799,84,0.005676059193188729
MDEwOlJlcG9zaXRvcnkxMDMwNzE1MjA=,great-expectations/great_expectations,9003,51,0.005664778407197601
MDEwOlJlcG9zaXRvcnkyNzE5Mzc3OQ==,nodejs/node,49818,282,0.005660604600746718
MDEwOlJlcG9zaXRvcnk4NDgxMTQ2Ng==,mqyqingfeng/Blog,19273,109,0.005655580345561148
MDEwOlJlcG9zaXRvcnkxNDU2NzAyMzQ=,open-mmlab/mmdetection,24592,139,0.005652244632400781
R_kgDOI2oX4A,"Frooodle/Stirling-PDF,Stirling-Tools/Stirling-PDF",28670,162,0.005650505755144751
MDEwOlJlcG9zaXRvcnkzMzA0MTcxMQ==,ryanhanwu/How-To-Ask-Questions-The-Smart-Way,23541,133,0.005649717514124294
MDEwOlJlcG9zaXRvcnkyNTMyMjI1OTk=,CorentinTh/it-tools,17352,98,0.005647763946519133
MDEwOlJlcG9zaXRvcnk0NzQwOTY3Mg==,hashcat/hashcat,14564,82,0.005630321340291129
MDEwOlJlcG9zaXRvcnk3NTQ4OTg2,laravel/framework,15987,90,0.00562957402889848
R_kgDOK4ZTRg,InstantID/InstantID,9772,55,0.005628325828898895
MDEwOlJlcG9zaXRvcnk5MjExMTUwOQ==,zadam/trilium,22039,124,0.005626389582104451
MDEwOlJlcG9zaXRvcnkyMTY0ODAwMQ==,akullpp/awesome-java,21363,120,0.005617188597107148
MDEwOlJlcG9zaXRvcnk2Nzk2MjY0OA==,vuetifyjs/vuetify,22432,126,0.0056169757489301
MDEwOlJlcG9zaXRvcnkxMTE3MTU0OA==,nlohmann/json,28374,159,0.005603721717064919
MDEwOlJlcG9zaXRvcnkxMDExMDkxMzc=,PavelDoGreat/WebGL-Fluid-Simulation,11252,63,0.00559900462140064
MDEwOlJlcG9zaXRvcnkyNDExNzYyNDI=,girliemac/a-picture-is-worth-a-1000-words,10547,59,0.00559400777472267
MDEwOlJlcG9zaXRvcnkxMzM0MzY5,resume/resume.github.com,30569,171,0.005593902319343125
R_kgDOJiMc3A,assafelovic/gpt-researcher,12162,68,0.005591185660253248
R_kgDOHjYZbA,nvim-lua/kickstart.nvim,16998,95,0.005588892810918932
MDEwOlJlcG9zaXRvcnk5ODAyOTU5Mg==,ziishaned/learn-regex,31315,175,0.005588376177550695
MDEwOlJlcG9zaXRvcnk4ODA2NDM1Nw==,QL-Win/QuickLook,13605,76,0.005586181550900404
MDEwOlJlcG9zaXRvcnk2NTg0ODA5NQ==,"requarks/wiki,Requarks/wiki",20234,113,0.0055846594840367695
MDEwOlJlcG9zaXRvcnkxNTI3NDIxODU=,yanue/V2rayU,18010,100,0.00555247084952804
MDEwOlJlcG9zaXRvcnk5MzI5MTY4MQ==,JaeYeopHan/Interview_Question_for_Beginner,17658,98,0.005549892400045305
MDEwOlJlcG9zaXRvcnkyMTA3MTYwMDU=,dotnet/runtime,15000,83,0.005533333333333334
MDEwOlJlcG9zaXRvcnk0MDAyMTU5NjQ=,novuhq/novu,30186,167,0.0055323659974822765
MDEwOlJlcG9zaXRvcnk5NjU3ODI=,validatorjs/validator.js,9945,55,0.005530417295123178
MDEwOlJlcG9zaXRvcnkyMzA4MzE1Ng==,"mui-org/material-ui,mui/material-ui",51184,283,0.005529071584870272
MDEwOlJlcG9zaXRvcnk4OTIyNzU=,square/retrofit,11939,66,0.005528101181003434
MDEwOlJlcG9zaXRvcnk3MDkwODIwOA==,RasaHQ/rasa,13390,74,0.005526512322628827
MDEwOlJlcG9zaXRvcnkyODcyMzY1OQ==,ChristosChristofidis/awesome-deep-learning,11402,63,0.005525346430450798
MDEwOlJlcG9zaXRvcnkyOTU3NzQzNzA=,mdn/content,9237,51,0.005521273140630075
MDEwOlJlcG9zaXRvcnk1NDA1NjU0,pcottle/learnGitBranching,17933,99,0.005520548709083812
MDEwOlJlcG9zaXRvcnkyMDU4MDQ5OA==,kubernetes/kubernetes,58354,322,0.005518045035473147
MDEwOlJlcG9zaXRvcnkxODAxOTA4NTQ=,appwrite/appwrite,42227,233,0.005517796670376773
MDEwOlJlcG9zaXRvcnk0OTkzNTgxNA==,littlecodersh/ItChat,9787,54,0.005517523245121079
MDEwOlJlcG9zaXRvcnkyMzYwOTU1NzY=,backstage/backstage,18489,102,0.005516793769268213
MDEwOlJlcG9zaXRvcnk5NzUzMzEwMg==,halfrost/LeetCode-Go,33070,182,0.005503477472029029
MDEwOlJlcG9zaXRvcnkyNjIyOTYxMjI=,PaddlePaddle/PaddleOCR,39826,219,0.00549892030331944
MDEwOlJlcG9zaXRvcnkyMjQyODQxNzg=,NVlabs/stylegan2,11280,62,0.00549645390070922
MDEwOlJlcG9zaXRvcnk2MzUzNzI0OQ==,facebook/create-react-app,40764,224,0.005495044647237759
MDEwOlJlcG9zaXRvcnkyOTA1MDMzOA==,mementum/backtrader,10381,57,0.005490800500915134
MDEwOlJlcG9zaXRvcnk1NDgzMzMw,soimort/you-get,27039,148,0.005473575206183661
MDEwOlJlcG9zaXRvcnkyNTM2MDEyNTc=,alievk/avatarify,12792,70,0.005472170106316448
MDEwOlJlcG9zaXRvcnkxNTI4NzAzNzI=,ruanyf/weekly,37657,206,0.005470430464455479
MDEwOlJlcG9zaXRvcnkxMzE2MTk2NDY=,dagster-io/dagster,10247,56,0.0054650141504830685
MDEwOlJlcG9zaXRvcnkxMTkxNjA1NTM=,photoprism/photoprism,30195,165,0.00546448087431694
MDEwOlJlcG9zaXRvcnkyODc1MTYzMg==,0xAX/linux-insides,10626,58,0.005458309806135893
MDEwOlJlcG9zaXRvcnk0NDY2MjY2OQ==,dbeaver/dbeaver,29684,162,0.00545748551408166
MDEwOlJlcG9zaXRvcnkxMDkzNDMwOTg=,serhii-londar/open-source-mac-os-apps,24035,131,0.005450384855419181
MDEwOlJlcG9zaXRvcnk2NzQ4NzU1NA==,nndl/nndl.github.io,9746,53,0.005438128462959163
MDEwOlJlcG9zaXRvcnkxNDE5NDE3NA==,alex/what-happens-when,16021,87,0.005430372635915361
MDEwOlJlcG9zaXRvcnk2NTI1Mg==,jekyll/jekyll,13824,75,0.005425347222222222
MDEwOlJlcG9zaXRvcnkxNTU2NjIzMDY=,trekhleb/homemade-machine-learning,12167,66,0.005424508917563902
,yichengchen/clashX,26928,146,0.005421865715983363
R_kgDOLVA3Hg,hpcaitech/Open-Sora,19193,104,0.005418642213306935
MDEwOlJlcG9zaXRvcnkyODY5OTQ3MQ==,lukasz-madon/awesome-remote-job,15134,82,0.00541826351262059
MDEwOlJlcG9zaXRvcnkxMjY1NzcyNjA=,trekhleb/javascript-algorithms,140841,763,0.005417456564494714
MDEwOlJlcG9zaXRvcnkxNTUyMjA2NDE=,huggingface/transformers,115404,625,0.005415756819520987
MDEwOlJlcG9zaXRvcnkyMjU4NTgwNQ==,enaqx/awesome-pentest,12199,66,0.005410279531109108
MDEwOlJlcG9zaXRvcnkxMDc0NDE4Mw==,netdata/netdata,33461,181,0.0054092824482233045
MDEwOlJlcG9zaXRvcnk1MzgwOTA5MA==,juliangarnier/anime,19821,107,0.005398314918520761
MDEwOlJlcG9zaXRvcnkyMDc3Mzc3Mw==,bazelbuild/bazel,11490,62,0.005395996518711923
MDEwOlJlcG9zaXRvcnk2MDAyNzUzNA==,Awesome-Windows/Awesome,20212,109,0.005392835939046111
MDEwOlJlcG9zaXRvcnkyNDU4NjMwOA==,cfenollosa/os-tutorial,12614,68,0.005390835579514825
MDEwOlJlcG9zaXRvcnkzODI2ODA3ODY=,borisdayma/dalle-mini,14294,77,0.0053868756121449556
MDEwOlJlcG9zaXRvcnk3ODc0MDc0,goldfire/howler.js,9472,51,0.00538429054054054
MDEwOlJlcG9zaXRvcnkzMzEyOTM2MjY=,refinedev/refine,21238,114,0.005367737075054148
MDEwOlJlcG9zaXRvcnkxNzI5NTM4NDU=,"cdr/code-server,coder/code-server",49435,265,0.005360574491756852
R_kgDOKNDdxA,HigherOrderCO/Bend,15487,83,0.005359333634661329
MDEwOlJlcG9zaXRvcnkzNjUzNTE1Ng==,reduxjs/redux,14980,80,0.0053404539385847796
MDEwOlJlcG9zaXRvcnk2NjcwMDY=,videojs/video.js,13861,74,0.0053387201500613235
MDEwOlJlcG9zaXRvcnk1Njg5OTI4NA==,Kong/insomnia,23430,125,0.005335040546308152
MDEwOlJlcG9zaXRvcnkyODc0NjM4MzA=,microsoft/qlib,14441,77,0.005332040717401842
R_kgDOGyI-8A,immich-app/immich,34551,184,0.005325460912853463
MDEwOlJlcG9zaXRvcnkzMzAxNTU4Mw==,keras-team/keras,23481,125,0.005323453004556875
MDEwOlJlcG9zaXRvcnk1MzM3MDk4OA==,GoogleChrome/lighthouse,12024,64,0.0053226879574184965
MDEwOlJlcG9zaXRvcnkyNjU2MTI0NDA=,coqui-ai/TTS,30627,163,0.005322101413785222
MDEwOlJlcG9zaXRvcnkzMjcwODk4NzA=,payloadcms/payload,20330,108,0.005312346286276439
MDEwOlJlcG9zaXRvcnk2MzQ3NzYxMg==,TheAlgorithms/C-Plus-Plus,28613,152,0.0053122706462097645
R_kgDOH9pEEg,karpathy/nn-zero-to-hero,10544,56,0.005311077389984826
MDEwOlJlcG9zaXRvcnkxMjYzNjU5NjU=,linlinjava/litemall,12431,66,0.005309307376719492
MDEwOlJlcG9zaXRvcnkxMjA0NjM1MzI=,alibaba/COLA,10934,58,0.0053045546003292485
R_kgDOLS40gg,systemdesign42/system-design,9806,52,0.005302875790332449
R_kgDOJIZL3g,getcursor/cursor,19614,104,0.005302335066789028
R_kgDOIkvsNQ,immersive-translate/immersive-translate,13588,72,0.005298793052693553
MDEwOlJlcG9zaXRvcnkxMzI3NzM5,icsharpcode/ILSpy,13065,69,0.005281285878300804
MDEwOlJlcG9zaXRvcnkxNzQ3NjU2NDc=,heibaiying/BigData-Notes,15921,84,0.0052760504993404934
MDEwOlJlcG9zaXRvcnkzODAxOTE3NDk=,dair-ai/ML-YouTube-Courses,14238,75,0.005267593763168985
MDEwOlJlcG9zaXRvcnk3NjkxNjMx,moby/moby,18248,96,0.00526085050416484
MDEwOlJlcG9zaXRvcnk3MjM0MzY1Nw==,mifi/lossless-cut,21108,111,0.005258669698692439
R_kgDOJzau0A,THUDM/ChatGLM2-6B,15404,81,0.005258374448195274
MDEwOlJlcG9zaXRvcnkyOTk2Mjg3NjM=,Asabeneh/30-Days-Of-React,25537,134,0.005247288248423855
MDEwOlJlcG9zaXRvcnkyMDU2MzEy,niklasvh/html2canvas,13363,70,0.005238344683080147
MDEwOlJlcG9zaXRvcnkxMzc3ODY3,locustio/locust,14155,74,0.005227834687389615
MDEwOlJlcG9zaXRvcnk4NDUzMzE1OA==,yunjey/pytorch-tutorial,19343,101,0.005221527167450757
MDEwOlJlcG9zaXRvcnkyNjMzNzMyMg==,rancher/rancher,12081,63,0.005214800099329526
MDEwOlJlcG9zaXRvcnkyNjM1NTYwNTg=,521xueweihan/GitHub520,20933,109,0.005207089284861224
MDEwOlJlcG9zaXRvcnkxNTExMTgyMQ==,grafana/grafana,34126,177,0.005186661196741487
